X,Y,Zorig,ID,pc0,pc10,pc25,pc33,pc37,pc50,pc50_parpc25,pc50_parpc37,Z,Parnka
309175.289,6062798.237,-1.5018,789,-3.367074728,-3.166772127,-2.618533611,-2.43010211,-2.117927313,-1.778565168,-1.778565168,-1.778565168,-1.5018,0
309585.3143,6062936.397,-3.0453,790,-5.749193192,-5.537951946,-5.091061592,-4.712038994,-4.510954261,-3.694809437,-3.694809437,-3.694809437,-3.0453,0
309684.3,6063122.8,-0.8515,791,-2.546876907,-2.276024818,-1.72721076,-1.303519778,-1.014033556,-0.447326958,-0.447326958,-0.447326958,-0.8515,0
309812.1947,6063437.553,-0.5158,792,-0.847616017,-0.701814294,-0.602416217,-0.569333196,-0.543143034,-0.464837968,-0.464837968,-0.464837968,-0.5158,0
309887.557,6063455.607,0.1552,793,-0.19367528,-0.055693731,0.018671516,0.070042461,0.085034899,0.14970246,0.14970246,0.14970246,0.1552,0
309832.5487,6063298.483,-0.7137,794,-1.185183525,-0.929904604,-0.867249191,-0.837786496,-0.820866942,-0.763292313,-0.763292313,-0.763292313,-0.7137,0
310067.0465,6063276.19,0.1737,795,-0.306314796,-0.129229039,-0.051094308,-0.011928936,0.011005031,0.075033456,0.075033456,0.075033456,0.1737,0
309570.519,6062783.797,-1.5733,796,-2.847417355,-2.483721018,-2.174046755,-1.827165365,-1.714662092,-1.205026746,-1.205026746,-1.205026746,-1.5733,0
309813.4697,6062886.75,-2.7693,797,-5.66148138,-5.289806843,-4.929221392,-4.621606827,-4.470013142,-3.815660715,-3.815660715,-3.815660715,-2.7693,0
309921.268,6063029.43,-0.8687,798,-2.191830635,-1.213359523,-0.858028412,-0.815660563,-0.798076406,-0.745055139,-0.745055139,-0.745055139,-0.8687,0
309957.462,6063209.953,-0.4645,799,-1.22332561,-0.726987541,-0.592990935,-0.542313099,-0.517091417,-0.453070194,-0.453070194,-0.453070194,-0.4645,0
310267.361,6063026.76,0.2382,800,-0.434182346,-0.259251952,-0.070783585,0.005951138,0.024801105,0.081849869,0.081849869,0.081849869,0.2382,0
309822.5203,6062645.702,-1.6727,801,-2.973155737,-2.476747513,-2.12164855,-1.938696265,-1.905759692,-1.60340941,-1.60340941,-1.60340941,-1.6727,0
309892.703,6062744.55,-3.1595,802,-5.018641472,-3.959440637,-3.764895797,-3.662664652,-3.606348276,-3.375727415,-3.375727415,-3.375727415,-3.1595,0
310065.5517,6062698.63,-2.9196,803,-3.812023163,-3.490347862,-3.323986292,-3.230578661,-3.20162797,-3.031499863,-3.031499863,-3.031499863,-2.9196,0
310160.2747,6062873.032,-0.7446,804,-2.126657963,-1.183943868,-0.796421528,-0.776523087,-0.762111604,-0.696976781,-0.696976781,-0.696976781,-0.7446,0
310433.9995,6062761.543,0.4089,805,-0.606112778,-0.102793127,0.051896364,0.080838354,0.089284492,0.12457421,0.12457421,0.12457421,0.4089,0
310102.733,6062406.168,-2.3367,806,-3.018712759,-2.813095331,-2.683276355,-2.633036137,-2.597587345,-2.462940931,-2.462940931,-2.462940931,-2.3367,0
310214.3415,6062515.54,-3.0151,807,-3.701203823,-3.50479126,-3.369270325,-3.284795122,-3.241748095,-3.112929821,-3.112929821,-3.112929821,-3.0151,0
310343.8307,6062652.548,-0.9277,808,-2.092205286,-1.724683642,-1.293684125,-1.048253059,-0.951650143,-0.780614138,-0.780614138,-0.780614138,-0.9277,0
310562.5517,6062498.745,0.1403,809,-2.217739582,-1.231326091,-0.313394032,-0.011732062,0.060599349,0.155647084,0.155647084,0.155647084,0.1403,0
310371.8852,6062163.135,-2.5491,810,-3.648681402,-3.375275111,-3.066848993,-2.933190811,-2.860353231,-2.624149799,-2.624149799,-2.624149799,-2.5491,0
310442.1075,6062301.01,-3.2459,811,-3.813922882,-3.718639755,-3.664601326,-3.619511845,-3.588877418,-3.427834749,-3.427834749,-3.427834749,-3.2459,0
310482.9653,6062457.76,-1.5432,812,-2.217739582,-2.056839228,-1.931883097,-1.831072211,-1.819647908,-1.664170444,-1.664170444,-1.664170444,-1.5432,0
310745.069,6062277.115,-0.2921,813,-2.431421757,-2.002739668,-1.554095864,-1.221959591,-0.966051579,0.101262733,0.101262733,0.101262733,-0.2921,0
310670.6435,6061943.915,-3.0946,814,-3.615640163,-3.490164042,-3.313214064,-3.212818384,-3.157203918,-2.934973001,-2.934973001,-2.934973001,-3.0946,0
310702.7375,6062098.13,-3.2211,815,-3.891701221,-3.619594336,-3.554137707,-3.51999855,-3.501214504,-3.430029392,-3.430029392,-3.430029392,-3.2211,0
311137.826,6062226.503,-0.3362,816,-2.287642002,-0.925401032,-0.674313009,-0.629364073,-0.611396074,-0.41204679,-0.41204679,-0.41204679,-0.3362,0
311119.2998,6061758.805,-1.6395,817,-4.018625736,-3.253490448,-2.268469334,-1.610430288,-1.289011345,-0.177589625,-0.177589625,-0.177589625,-1.6395,0
311125.3375,6061904.947,-3.7234,818,-5.541989803,-5.125252247,-4.525592327,-4.248077869,-4.137477207,-3.821699381,-3.821699381,-3.821699381,-3.7234,0
311217.595,6062047.063,-0.9114,819,-2.287642002,-1.511821747,-1.170991659,-0.974699736,-0.891820729,-0.740635961,-0.740635961,-0.740635961,-0.9114,0
311658.575,6062008.987,-0.3188,820,-2.151819706,-0.647608161,-0.593316019,-0.562710094,-0.543666661,-0.481395423,-0.481395423,-0.481395423,-0.3188,0
311567.0427,6062208.783,0.2904,821,-1.116728902,-0.224383041,-0.020885137,0.02877087,0.044408448,0.078170747,0.078170747,0.078170747,0.2904,0
311714.9103,6061691.348,-3.2964,822,-5.230770111,-4.843804836,-4.318464756,-4.177916527,-4.137187099,-3.879985332,-3.879985332,-3.879985332,-3.2964,0
311692.0018,6061816.88,-3.1642,823,-5.536081791,-5.116146088,-4.148776054,-3.988415241,-3.877552259,-3.398370743,-3.398370743,-3.398370743,-3.1642,0
312172.3262,6062123.077,-1.1404,824,-3.5,-2.177807808,-1.968695045,-1.851157784,-1.783351426,-1.569145918,-1.569145918,-1.569145918,-1.1404,0
312227.855,6061959.25,-3.3446,825,-4.34752655,-4.122498989,-3.871821165,-3.733974457,-3.664394855,-3.438342333,-3.438342333,-3.438342333,-3.3446,0
312260.4668,6061837.332,-1.468,826,-3.847110748,-3.175822353,-2.658354998,-2.222282887,-2.059901047,-1.382356763,-1.382356763,-1.382356763,-1.468,0
312624.78,6062441.122,-0.8322,827,-3.5,-3.5,-3.288576603,-2.65744853,-2.41826725,-1.748125434,-1.748125434,-1.748125434,-0.8322,0
312691.4533,6062290.513,-2.7909,828,-3.655744314,-3.5,-3.423315525,-3.277297974,-3.139003992,-2.878979206,-2.878979206,-2.878979206,-2.7909,0
312758.8128,6062062.225,-1.0728,829,-3.5,-3.477305651,-2.695434809,-1.982821345,-1.731517673,-1.233563662,-1.233563662,-1.233563662,-1.0728,0
312820.517,6062207.4,-2.4694,830,-3.5,-3.320358992,-2.712082863,-2.624071121,-2.624071121,-2.343381882,-2.343381882,-2.343381882,-2.4694,0
313026.802,6062775.063,-0.2241,831,-2.085501432,-1.08562088,-0.588208199,-0.439353853,-0.401562482,-0.208065316,-0.208065316,-0.208065316,-0.2241,0
313123.3775,6062595.97,-2.3691,832,-3.000604391,-2.756099701,-2.611128092,-2.496862173,-2.449700117,-2.34119463,-2.34119463,-2.34119463,-2.3691,0
313187.475,6062316.525,-1.6075,833,-2.438575506,-2.158119202,-2.013665199,-1.890048027,-1.875899553,-1.643603444,-1.643603444,-1.643603444,-1.6075,0
313243.542,6062471.14,-1.308,834,-2.188346148,-1.856369615,-1.728576899,-1.615326047,-1.571466804,-1.475147963,-1.475147963,-1.475147963,-1.308,0
313597.25,6062257,-1.2029,835,-1.765324116,-1.540648341,-1.265586376,-1.252346516,-1.23802948,-1.147991061,-1.147991061,-1.147991061,-1.2029,0
313610.62,6062472.835,-0.966,836,-2.050330639,-1.415002465,-1.280754566,-1.168438435,-1.145338774,-1.090228081,-1.090228081,-1.090228081,-0.966,0
313227.245,6062143.59,-0.7836,837,-1.643603444,-1.188070536,-0.992378414,-0.910097837,-0.874674201,-0.529189527,-0.529189527,-0.529189527,-0.7836,0
313467.5238,6062964.27,-0.0116,838,-1.177625537,-0.559880614,-0.31183514,-0.16968517,-0.151415706,-0.047419023,-0.047419023,-0.047419023,-0.0116,0
313580.488,6062709.497,-2.1473,839,-3.012820482,-2.65353775,-2.509962082,-2.22410059,-2.185247421,-2.133609772,-2.133609772,-2.133609772,-2.1473,0
313970.25,6062130.025,-1.1973,840,-1.581058741,-1.339789152,-1.139040351,-1.007006168,-0.986415863,-0.960607469,-0.960607469,-0.960607469,-1.1973,0
314028.1465,6062386.768,-0.5686,841,-1.551842332,-0.973742843,-0.846961796,-0.77222532,-0.726318777,-0.652929544,-0.652929544,-0.652929544,-0.5686,0
313552.1933,6062122.653,-1.023,842,-1.303863883,-1.176877975,-1.087046385,-1.013265014,-1.012916446,-1.000464439,-1.000464439,-1.000464439,-1.023,0
313833.268,6061972.548,-0.465,843,-1.012916446,-0.847189069,-0.644139528,-0.557158828,-0.513671339,-0.462681353,-0.462681353,-0.462681353,-0.465,0
313839.0447,6063087,0.4218,844,-0.524338484,-0.120930299,0.002358457,0.043374166,0.04662833,0.122668423,0.122668423,0.122668423,0.4218,0
314198.0602,6062990.465,0.3926,845,-1.750256419,-0.509331584,-0.054201242,0.022252176,0.048598468,0.124921389,0.124921389,0.124921389,0.3926,0
314060.1038,6062664.02,-2.1086,846,-2.985852718,-2.524662018,-2.284425497,-2.187232018,-2.17067337,-2.064019203,-2.064019203,-2.064019203,-2.1086,0
314329.5,6062071.975,-0.7397,847,-1.027218461,-0.980417132,-0.915185809,-0.885872424,-0.840017557,-0.795752883,-0.795752883,-0.795752883,-0.7397,0
314308.1107,6062280.983,0.1261,848,-0.77222532,-0.321522534,-0.157747403,-0.147047594,-0.141211227,-0.092191502,-0.092191502,-0.092191502,0.1261,0
314058.0743,6061595.827,0.0108,849,-0.18614465,-0.089911014,0.008160383,0.057622948,0.062812589,0.105141871,0.105141871,0.105141871,0.0108,0
314242.2963,6061833.952,-0.3893,850,-0.92840445,-0.763976634,-0.628497899,-0.545212984,-0.514066756,-0.384948701,-0.384948701,-0.384948701,-0.3893,0
314655.9857,6062841.375,0.4085,851,-1.931770563,-0.353739649,0.059300743,0.122036248,0.132732287,0.194176227,0.194176227,0.194176227,0.4085,0
314520.0108,6062515.503,-2.2256,852,-2.716130018,-2.456791162,-2.360028744,-2.265157461,-2.212973356,-2.119394064,-2.119394064,-2.119394064,-2.2256,0
314504.859,6062337.23,-0.3284,853,-2.096133471,-1.257729888,-0.873347342,-0.714677513,-0.67258215,-0.433893532,-0.433893532,-0.433893532,-0.3284,0
314721.133,6062130.48,-1.1787,854,-2.657555819,-2.044879436,-1.626392722,-1.465572238,-1.394211292,-1.152115107,-1.152115107,-1.152115107,-1.1787,0
314715.3453,6061620.793,0.0144,855,-0.457553178,-0.291413474,-0.170224085,-0.065239295,-0.032423966,0.019143352,0.019143352,0.019143352,0.0144,0
314748.0475,6061849.655,-0.3732,856,-1.93127656,-0.840776145,-0.6674968,-0.585520983,-0.540085018,-0.402315319,-0.402315319,-0.402315319,-0.3732,0
315066.3677,6062580.44,-0.3119,857,-1.730860829,-0.733817875,-0.549356163,-0.381720334,-0.348008811,-0.121292457,-0.121292457,-0.121292457,-0.3119,0
314941.3315,6062279.742,-2.3608,858,-2.972784758,-2.616656065,-2.48528409,-2.458439827,-2.448800325,-2.357593775,-2.357593775,-2.357593775,-2.3608,0
315123.868,6061530.997,-0.2272,859,-0.317225546,-0.277168155,-0.243030161,-0.228566527,-0.224879742,-0.186946958,-0.186946958,-0.186946958,-0.2272,0
315258.471,6061807.05,0.0007,860,-2.174922943,-1.121647835,-0.389276654,-0.195109382,-0.129286394,-0.009560541,-0.009560541,-0.009560541,0.0007,0
315484.709,6062318.115,-0.7675,861,-1.640754938,-0.958729744,-0.80340153,-0.758300364,-0.733817875,-0.652358115,-0.652358115,-0.652358115,-0.7675,0
315357.8415,6062031.605,-2.2742,862,-2.705019236,-2.486993074,-2.254260302,-2.217646122,-2.174922943,-2.026868582,-2.026868582,-2.026868582,-2.2742,0
315649.8105,6061603.32,0.1919,863,-1.489010215,-0.604166567,-0.057730151,-0.026027996,0.003208862,0.027319204,0.027319204,0.027319204,0.1919,0
315509.4638,6061307.655,-0.0612,864,-0.232371897,-0.128265113,-0.067290321,-0.051677849,-0.043995708,-0.035901651,-0.035901651,-0.035901651,-0.0612,0
315304.1138,6061059.545,0.0581,865,-0.166051656,-0.133908674,-0.107489899,-0.086802505,-0.069168173,-0.034428343,-0.034428343,-0.034428343,0.0581,0
315054.8183,6060935.227,-0.0307,866,-0.166051656,-0.152955949,-0.106204249,-0.095179908,-0.08315815,-0.024230151,-0.024230151,-0.024230151,-0.0307,0
315892.733,6062104.9,-0.7519,867,-2.156088114,-0.861307561,-0.695551693,-0.675747097,-0.670506656,-0.641651094,-0.641651094,-0.641651094,-0.7519,0
315762.5413,6061821.048,-2.4329,868,-2.761492491,-2.515268087,-2.393504143,-2.253996372,-2.233001232,-2.157249928,-2.157249928,-2.157249928,-2.4329,0
315999.9653,6061403.732,0.2925,869,-1.332553983,-0.397763133,0.003110253,0.019403806,0.028166329,0.048081327,0.048081327,0.048081327,0.2925,0
315802.5773,6061180.68,0.1251,870,-0.080872811,-0.035326261,-0.027373666,-0.025605431,-0.023676442,-0.021264484,-0.021264484,-0.021264484,0.1251,0
315628.8183,6060801.06,-0.1836,871,-0.162908107,-0.139926523,-0.122837417,-0.110467218,-0.110318124,-0.07210575,-0.07210575,-0.07210575,-0.1836,0
316029.478,6060940.702,0.0404,872,-0.122837417,-0.073292017,-0.032159436,-0.021264484,-0.011273461,0.029263599,0.029263599,0.029263599,0.0404,0
316266.234,6061906.725,-0.4782,873,-1.863557935,-0.901143551,-0.614673138,-0.564752936,-0.514804184,-0.438892305,-0.438892305,-0.438892305,-0.4782,0
316137.5137,6061620.35,-2.1329,874,-2.682025433,-2.362035275,-2.167937517,-2.069352627,-2.057524681,-1.913254261,-1.913254261,-1.913254261,-2.1329,0
316442.5015,6061141.702,0.3974,875,-1.692607284,-0.164588213,0.108086213,0.134319931,0.150440291,0.170381337,0.170381337,0.170381337,0.3974,0
316558.198,6061764.707,-0.1076,876,-1.602683425,-0.342688262,-0.128923789,-0.088425815,-0.082314894,-0.038673848,-0.038673848,-0.038673848,-0.1076,0
316630.3985,6061344.925,-2.2364,877,-2.786268711,-2.517402887,-2.336227655,-2.278459072,-2.175138474,-1.92033875,-1.92033875,-1.92033875,-2.2364,0
316707.0313,6061517.607,0.0965,878,-1.602683425,-0.949441791,-0.516971767,-0.385491788,-0.365248501,-0.124771997,-0.124771997,-0.124771997,0.0965,0
316940.698,6061456.273,0.6708,879,-1.009379625,-0.360682279,-0.012224009,0.111215755,0.111215755,0.368644208,0.368644208,0.368644208,0.6708,0
317258.2225,6061236.143,0.4468,880,-1.26603353,-0.471256584,-0.043515086,-0.004509124,0.008592682,0.173455387,0.173455387,0.173455387,0.4468,0
317166.3683,6061058.81,-2.2302,881,-2.952254534,-2.667781591,-2.521258116,-2.297522306,-2.152405024,-1.868974447,-1.868974447,-1.868974447,-2.2302,0
317729.1725,6061036.393,-0.3528,882,-2.223540545,-1.075930476,-0.676039398,-0.539594471,-0.50757128,-0.232739091,-0.232739091,-0.232739091,-0.3528,0
317618.3962,6060820.06,-2.3071,883,-2.651138306,-2.505960464,-2.402865171,-2.354053259,-2.295755148,-2.183213472,-2.183213472,-2.183213472,-2.3071,0
317759.8515,6060354.625,0.5936,884,-0.304040194,-0.007556812,0.231536895,0.231536895,0.290711552,0.33326441,0.33326441,0.33326441,0.5936,0
318137.3475,6060851.067,-0.597,885,-1.601317048,-0.724659801,-0.64213866,-0.638539195,-0.612971604,-0.568113863,-0.568113863,-0.568113863,-0.597,0
317909.1015,6060411.875,-1.7089,886,-2.890705109,-2.821258783,-2.571760654,-2.497380733,-2.395547628,-2.044822693,-2.044822693,-2.044822693,-1.7089,0
317977.4265,6060641.425,-1.6285,887,-2.616437197,-2.539411068,-2.265226364,-1.941792488,-1.79440403,-1.529941857,-1.529941857,-1.529941857,-1.6285,0
317894.75,6060042.75,0.4424,888,-2.277026892,0.016434791,0.114365265,0.129510477,0.149610341,0.192681417,0.192681417,0.192681417,0.4424,0
318185,6060304.5,0.4553,889,-2.019117117,-0.590275705,-0.227284968,-0.08879251,-0.006982971,0.107110359,0.107110359,0.107110359,0.4553,0
318321,6060480,-0.4694,890,-0.978834748,-0.912544131,-0.805868089,-0.788472891,-0.758805215,-0.64611119,-0.64611119,-0.64611119,-0.4694,0
318051.25,6060136.25,-1.8301,891,-3.54451251,-3.226587772,-2.752641439,-2.50288868,-2.327412844,-1.863693118,-1.863693118,-1.863693118,-1.8301,0
318471.5225,6060610.018,-0.5719,892,-0.955867827,-0.679656029,-0.617745996,-0.608838618,-0.59675169,-0.530677259,-0.530677259,-0.530677259,-0.5719,0
318643.301,6060660.857,-0.7776,893,-0.385467023,-0.18981944,-0.143676445,-0.078036025,-0.048943408,0.01930288,0.01930288,0.01930288,-0.7776,0
318938.23,6060401.003,-0.701,894,-0.63794446,-0.553281546,-0.474503666,-0.441399723,-0.427079499,-0.340494007,-0.340494007,-0.340494007,-0.701,0
318014.3333,6059811.333,0.4767,895,-0.132325605,0.10117013,0.150747478,0.175493911,0.175493911,0.247241184,0.247241184,0.247241184,0.4767,0
318059.5,6059489.25,0.4082,896,0.157302424,0.191366315,0.216726229,0.220059901,0.221569598,0.231653795,0.231653795,0.231653795,0.4082,0
318469,6060146.333,0.2251,897,-1.644643068,-0.71448797,-0.573304474,-0.458395809,-0.410512745,-0.164615631,-0.164615631,-0.164615631,0.2251,0
318675.179,6060178.37,-0.6334,898,-2.534981728,-1.154967546,-0.650834799,-0.576772571,-0.552105188,-0.456479192,-0.456479192,-0.456479192,-0.6334,0
318425.25,6059992.902,-1.8868,899,-2.752641439,-2.139402866,-1.880386591,-1.793032408,-1.763102531,-1.645138741,-1.645138741,-1.645138741,-1.8868,0
318821.929,6060242.12,-0.0628,900,-1.704982758,-0.360610396,-0.23005867,-0.209695801,-0.186137542,-0.124185719,-0.124185719,-0.124185719,-0.0628,0
319314.9145,6060130.832,-0.7694,901,-0.969011068,-0.789748669,-0.731030881,-0.663053215,-0.660279274,-0.60858655,-0.60858655,-0.60858655,-0.7694,0
318218.5,6059682.25,0.4298,902,-0.17770198,-0.006701497,0.046325468,0.07225585,0.077806249,0.106688902,0.106688902,0.106688902,0.4298,0
318390.3333,6059854.537,0.0976,903,-1.537800312,-1.022941232,-0.609719098,-0.465114713,-0.4349823,-0.238946855,-0.238946855,-0.238946855,0.0976,0
318799.9967,6059925.515,-2.1622,904,-2.888051748,-2.538435936,-2.48800683,-2.290670156,-2.271882057,-2.079797506,-2.079797506,-2.079797506,-2.1622,0
319201.6735,6059933.855,-0.6219,905,-2.400466919,-1.415688992,-0.949028671,-0.799184859,-0.7094239,-0.585817456,-0.585817456,-0.585817456,-0.6219,0
319700.8932,6059910.143,-0.8949,906,-1.118877649,-0.913223803,-0.790338218,-0.776040614,-0.763360381,-0.706388891,-0.706388891,-0.706388891,-0.8949,0
318630,6059757.203,-0.3291,907,-1.267260194,-0.585809767,-0.368354261,-0.346445829,-0.341766447,-0.304482222,-0.304482222,-0.304482222,-0.3291,0
318804.4237,6059793.193,-0.5619,908,-1.571788549,-0.925625384,-0.871776581,-0.685705841,-0.685705841,-0.51984179,-0.51984179,-0.51984179,-0.5619,0
318607.116,6059561.143,0.3844,909,-0.426623046,-0.242111713,-0.108326882,-0.059329107,-0.025293294,0.052469123,0.052469123,0.052469123,0.3844,0
319109.6055,6059651.01,-0.5345,910,-1.539908528,-0.877289474,-0.682027519,-0.593291461,-0.561424494,-0.460193664,-0.460193664,-0.460193664,-0.5345,0
319129.542,6059797.37,-2.1461,911,-2.888051748,-2.25784421,-2.123045921,-1.992035627,-1.929787397,-1.836608887,-1.836608887,-1.836608887,-2.1461,0
319585.6505,6059747.795,-0.6844,912,-1.820186615,-1.180671215,-0.893656015,-0.762261569,-0.745436966,-0.69022584,-0.69022584,-0.69022584,-0.6844,0
320084.1283,6059683.737,-0.7423,913,-0.839875221,-0.735203028,-0.681767166,-0.661463022,-0.6458022,-0.628650725,-0.628650725,-0.628650725,-0.7423,0
319096.657,6059481.982,0.1383,914,-0.537053227,-0.199743092,-0.10933312,-0.045428943,-0.025526181,0.010750657,0.010750657,0.010750657,0.1383,0
319436.9343,6059541.843,-0.9992,915,-1.523804665,-1.332528114,-1.233901709,-1.170140743,-1.170140743,-1.082867503,-1.082867503,-1.082867503,-0.9992,0
319501.8833,6059627.537,-2.033,916,-2.609951258,-1.892461777,-1.820186615,-1.75501287,-1.743145347,-1.686006188,-1.686006188,-1.686006188,-2.033,0
319961.9302,6059545.71,-0.7302,917,-2.271103621,-1.411720872,-1.029261827,-0.946102798,-0.859841943,-0.705828607,-0.705828607,-0.705828607,-0.7302,0
320433.1578,6059480.468,0.2215,918,-0.485881895,-0.215472713,-0.090718769,0.053606763,0.059006905,0.140069887,0.140069887,0.140069887,0.2215,0
319683.513,6059364.79,-0.7726,919,-1.803611636,-1.149794817,-0.747170866,-0.679273009,-0.616524994,-0.424767137,-0.424767137,-0.424767137,-0.7726,0
319458.7213,6059341.787,-0.5526,920,-0.424767137,-0.283073723,-0.128934547,-0.051082268,-0.051082268,0.112727188,0.112727188,0.112727188,-0.5526,0
319864.238,6059436.43,-2.1765,921,-2.589892626,-2.175899506,-2.037537575,-1.961971998,-1.810848117,-1.770739913,-1.770739913,-1.770739913,-2.1765,0
320341.7492,6059329.195,-1.0219,922,-2.699792862,-2.184123755,-1.647577643,-1.440120697,-1.245373249,-0.936378717,-0.936378717,-0.936378717,-1.0219,0
320751.6493,6059308.745,0.2912,923,-0.317072868,0.070636064,0.193557784,0.246493712,0.247475296,0.291833282,0.291833282,0.291833282,0.2912,0
319746.261,6058969.937,0.136,924,-0.198240146,-0.087771006,0.054506388,0.096715406,0.120102704,0.213428959,0.213428959,0.213428959,0.136,0
319893.4667,6059126.9,0.3577,925,-1.58479321,0.068854406,0.321426332,0.332836866,0.369351119,0.399222493,0.399222493,0.399222493,0.3577,0
319571.7347,6058593.217,0.243,926,-0.194894969,0.028970664,0.083453067,0.194028407,0.20117119,0.290935904,0.290935904,0.290935904,0.243,0
319908.473,6058669.537,-0.1272,927,-0.303667426,-0.284952909,-0.213534251,-0.194894969,-0.157574981,-0.054390181,-0.054390181,-0.054390181,-0.1272,0
320199.0815,6058999.43,0.013,928,-2.132493734,-0.746927261,-0.25287649,-0.087697946,-0.011826499,0.092801459,0.092801459,0.092801459,0.013,0
320260.7893,6059205.59,-2.2972,929,-2.699792862,-2.602218628,-2.474901915,-2.434149265,-2.403561354,-2.184123755,-2.184123755,-2.184123755,-2.2972,0
320735.8392,6059122.872,-0.434,930,-2.138303995,-1.224501967,-0.856922328,-0.828310549,-0.65523994,-0.519521773,-0.519521773,-0.519521773,-0.434,0
320212.6733,6058740.84,0.1766,931,-0.191403866,0.098557033,0.179148301,0.228055686,0.230190873,0.252530247,0.252530247,0.252530247,0.1766,0
320691.65,6058969.793,-1.773,932,-2.489171505,-2.129350185,-1.914256215,-1.808634877,-1.774699569,-1.681692719,-1.681692719,-1.681692719,-1.773,0
320575.7423,6058769.357,0.0739,933,-1.359395027,-0.439320236,-0.053726371,0.002629398,0.021239916,0.063227423,0.063227423,0.063227423,0.0739,0
320457.255,6058515.38,-0.2219,934,-0.336524457,-0.288704306,-0.234531134,-0.195448473,-0.191403866,-0.144450501,-0.144450501,-0.144450501,-0.2219,0
